Timestamp,Constituency_No,Party,Sentiment,Platform,Comment
26-11-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
19-12-2024,229,DMK,Neutral,Twitter,DMK is neutral in 229
04-10-2024,229,BJP,Positive,YouTube,BJP is gaining in 229
07-02-2025,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
18-12-2024,229,Congress,Negative,YouTube,Congress is facing challenges in 229
14-10-2024,229,Congress,Neutral,Twitter,Congress is neutral in 229
14-11-2024,229,BJP,Negative,Twitter,BJP is facing challenges in 229
24-10-2024,229,BJP,Negative,Twitter,BJP is facing challenges in 229
19-02-2025,229,TVK,Positive,Twitter,TVK is gaining in 229
30-10-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
18-12-2024,229,Congress,Negative,YouTube,Congress is facing challenges in 229
27-12-2024,229,BJP,Negative,Twitter,BJP is facing challenges in 229
20-01-2025,229,Congress,Negative,YouTube,Congress is facing challenges in 229
06-01-2025,229,ADMK,Positive,Twitter,ADMK is gaining in 229
08-01-2025,229,ADMK,Neutral,YouTube,ADMK is neutral in 229
10-12-2024,229,Congress,Positive,YouTube,Congress is gaining in 229
24-01-2025,229,BJP,Negative,Twitter,BJP is facing challenges in 229
08-12-2024,229,Congress,Positive,Twitter,Congress is gaining in 229
16-10-2024,229,ADMK,Neutral,YouTube,ADMK is neutral in 229
06-02-2025,229,TVK,Positive,YouTube,TVK is gaining in 229
30-10-2024,229,BJP,Positive,Twitter,BJP is gaining in 229
15-12-2024,229,BJP,Negative,Twitter,BJP is facing challenges in 229
24-02-2025,229,ADMK,Positive,YouTube,ADMK is gaining in 229
25-02-2025,229,TVK,Positive,Twitter,TVK is gaining in 229
24-12-2024,229,DMK,Neutral,Twitter,DMK is neutral in 229
20-10-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
10-12-2024,229,TVK,Neutral,Twitter,TVK is neutral in 229
07-10-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
29-10-2024,229,TVK,Positive,YouTube,TVK is gaining in 229
08-12-2024,229,ADMK,Neutral,Twitter,ADMK is neutral in 229
23-11-2024,229,TVK,Negative,Twitter,TVK is facing challenges in 229
26-02-2025,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
21-12-2024,229,TVK,Negative,Twitter,TVK is facing challenges in 229
10-10-2024,229,DMK,Neutral,Twitter,DMK is neutral in 229
06-02-2025,229,DMK,Neutral,YouTube,DMK is neutral in 229
03-02-2025,229,TVK,Positive,Twitter,TVK is gaining in 229
20-02-2025,229,DMK,Negative,Twitter,DMK is facing challenges in 229
23-12-2024,229,Congress,Neutral,Twitter,Congress is neutral in 229
20-11-2024,229,DMK,Negative,YouTube,DMK is facing challenges in 229
28-10-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
14-10-2024,229,ADMK,Neutral,Twitter,ADMK is neutral in 229
07-11-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
01-11-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
20-12-2024,229,Congress,Negative,Twitter,Congress is facing challenges in 229
19-10-2024,229,DMK,Neutral,YouTube,DMK is neutral in 229
04-02-2025,229,TVK,Positive,YouTube,TVK is gaining in 229
13-01-2025,229,BJP,Positive,Twitter,BJP is gaining in 229
29-11-2024,229,DMK,Positive,YouTube,DMK is gaining in 229
24-10-2024,229,DMK,Positive,YouTube,DMK is gaining in 229
11-11-2024,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
12-10-2024,229,BJP,Negative,Twitter,BJP is facing challenges in 229
16-02-2025,229,DMK,Negative,Twitter,DMK is facing challenges in 229
07-11-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
11-02-2025,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
05-02-2025,229,DMK,Neutral,Twitter,DMK is neutral in 229
03-02-2025,229,DMK,Negative,YouTube,DMK is facing challenges in 229
25-01-2025,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
17-10-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
06-10-2024,229,Congress,Negative,Twitter,Congress is facing challenges in 229
05-10-2024,229,DMK,Neutral,YouTube,DMK is neutral in 229
29-10-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
13-02-2025,229,BJP,Negative,YouTube,BJP is facing challenges in 229
19-10-2024,229,BJP,Negative,YouTube,BJP is facing challenges in 229
26-01-2025,229,TVK,Positive,YouTube,TVK is gaining in 229
04-11-2024,229,DMK,Neutral,YouTube,DMK is neutral in 229
12-11-2024,229,Congress,Neutral,Twitter,Congress is neutral in 229
19-10-2024,229,ADMK,Positive,YouTube,ADMK is gaining in 229
11-10-2024,229,Congress,Negative,Twitter,Congress is facing challenges in 229
10-02-2025,229,Congress,Positive,YouTube,Congress is gaining in 229
28-10-2024,229,BJP,Negative,YouTube,BJP is facing challenges in 229
27-11-2024,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
14-01-2025,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
28-02-2025,229,DMK,Neutral,Twitter,DMK is neutral in 229
28-02-2025,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
06-12-2024,229,TVK,Negative,YouTube,TVK is facing challenges in 229
26-12-2024,229,DMK,Positive,Twitter,DMK is gaining in 229
24-02-2025,230,ADMK,Neutral,YouTube,ADMK is neutral in 230
03-01-2025,230,BJP,Negative,Twitter,BJP is facing challenges in 230
16-02-2025,230,BJP,Neutral,YouTube,BJP is neutral in 230
27-11-2024,230,DMK,Neutral,YouTube,DMK is neutral in 230
15-02-2025,230,BJP,Positive,YouTube,BJP is gaining in 230
19-11-2024,230,TVK,Negative,Twitter,TVK is facing challenges in 230
09-12-2024,230,ADMK,Neutral,Twitter,ADMK is neutral in 230
08-01-2025,230,DMK,Neutral,YouTube,DMK is neutral in 230
23-12-2024,230,Congress,Negative,YouTube,Congress is facing challenges in 230
23-12-2024,230,DMK,Negative,YouTube,DMK is facing challenges in 230
30-10-2024,230,Congress,Negative,YouTube,Congress is facing challenges in 230
20-02-2025,230,BJP,Negative,Twitter,BJP is facing challenges in 230
30-01-2025,230,DMK,Neutral,Twitter,DMK is neutral in 230
28-11-2024,230,Congress,Neutral,Twitter,Congress is neutral in 230
06-01-2025,230,DMK,Neutral,Twitter,DMK is neutral in 230
05-12-2024,230,Congress,Positive,Twitter,Congress is gaining in 230
27-11-2024,230,ADMK,Positive,YouTube,ADMK is gaining in 230
02-12-2024,230,Congress,Negative,Twitter,Congress is facing challenges in 230
09-11-2024,230,BJP,Negative,Twitter,BJP is facing challenges in 230
19-01-2025,230,ADMK,Neutral,YouTube,ADMK is neutral in 230
14-02-2025,230,BJP,Neutral,YouTube,BJP is neutral in 230
15-11-2024,230,BJP,Negative,Twitter,BJP is facing challenges in 230
22-12-2024,230,BJP,Positive,YouTube,BJP is gaining in 230
21-12-2024,230,BJP,Positive,YouTube,BJP is gaining in 230
25-02-2025,230,ADMK,Neutral,Twitter,ADMK is neutral in 230
15-12-2024,230,DMK,Negative,YouTube,DMK is facing challenges in 230
11-10-2024,230,BJP,Negative,Twitter,BJP is facing challenges in 230
21-10-2024,230,Congress,Positive,YouTube,Congress is gaining in 230
13-11-2024,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
21-01-2025,230,ADMK,Positive,YouTube,ADMK is gaining in 230
14-10-2024,230,BJP,Negative,YouTube,BJP is facing challenges in 230
07-01-2025,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
16-01-2025,230,ADMK,Neutral,Twitter,ADMK is neutral in 230
28-12-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
12-12-2024,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
19-01-2025,230,DMK,Positive,Twitter,DMK is gaining in 230
24-12-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
22-10-2024,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
25-12-2024,230,BJP,Neutral,YouTube,BJP is neutral in 230
01-12-2024,230,BJP,Negative,YouTube,BJP is facing challenges in 230
22-01-2025,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
27-11-2024,230,Congress,Negative,Twitter,Congress is facing challenges in 230
17-12-2024,230,DMK,Neutral,YouTube,DMK is neutral in 230
10-01-2025,230,Congress,Negative,YouTube,Congress is facing challenges in 230
30-12-2024,230,Congress,Negative,Twitter,Congress is facing challenges in 230
28-02-2025,230,ADMK,Positive,YouTube,ADMK is gaining in 230
25-12-2024,230,TVK,Positive,Twitter,TVK is gaining in 230
24-02-2025,230,BJP,Neutral,YouTube,BJP is neutral in 230
11-02-2025,230,Congress,Neutral,YouTube,Congress is neutral in 230
08-02-2025,230,DMK,Negative,Twitter,DMK is facing challenges in 230
09-02-2025,230,Congress,Neutral,YouTube,Congress is neutral in 230
03-10-2024,230,Congress,Neutral,Twitter,Congress is neutral in 230
20-01-2025,230,TVK,Negative,Twitter,TVK is facing challenges in 230
23-01-2025,230,BJP,Positive,YouTube,BJP is gaining in 230
29-10-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
27-01-2025,230,ADMK,Neutral,YouTube,ADMK is neutral in 230
10-10-2024,230,BJP,Negative,YouTube,BJP is facing challenges in 230
01-02-2025,230,TVK,Positive,YouTube,TVK is gaining in 230
14-10-2024,230,Congress,Neutral,Twitter,Congress is neutral in 230
05-12-2024,230,TVK,Neutral,YouTube,TVK is neutral in 230
25-11-2024,230,TVK,Negative,Twitter,TVK is facing challenges in 230
03-01-2025,230,DMK,Positive,Twitter,DMK is gaining in 230
01-12-2024,230,BJP,Negative,Twitter,BJP is facing challenges in 230
24-01-2025,230,DMK,Positive,Twitter,DMK is gaining in 230
08-01-2025,230,TVK,Positive,Twitter,TVK is gaining in 230
12-11-2024,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
27-10-2024,230,Congress,Negative,YouTube,Congress is facing challenges in 230
17-10-2024,230,TVK,Negative,YouTube,TVK is facing challenges in 230
13-10-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
18-11-2024,230,DMK,Neutral,Twitter,DMK is neutral in 230
09-01-2025,230,TVK,Positive,YouTube,TVK is gaining in 230
07-11-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
09-01-2025,230,Congress,Neutral,YouTube,Congress is neutral in 230
28-12-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
12-02-2025,230,ADMK,Positive,Twitter,ADMK is gaining in 230
18-01-2025,230,Congress,Negative,YouTube,Congress is facing challenges in 230
08-02-2025,230,DMK,Positive,Twitter,DMK is gaining in 230
18-10-2024,230,DMK,Neutral,Twitter,DMK is neutral in 230
28-12-2024,230,DMK,Negative,YouTube,DMK is facing challenges in 230
17-12-2024,230,BJP,Negative,YouTube,BJP is facing challenges in 230
13-02-2025,230,BJP,Negative,YouTube,BJP is facing challenges in 230
11-12-2024,230,DMK,Positive,Twitter,DMK is gaining in 230
23-01-2025,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
14-01-2025,230,ADMK,Positive,Twitter,ADMK is gaining in 230
13-01-2025,230,DMK,Negative,YouTube,DMK is facing challenges in 230
03-02-2025,230,TVK,Positive,YouTube,TVK is gaining in 230
12-11-2024,230,TVK,Neutral,Twitter,TVK is neutral in 230
24-10-2024,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
07-12-2024,230,TVK,Negative,Twitter,TVK is facing challenges in 230
14-01-2025,230,Congress,Neutral,Twitter,Congress is neutral in 230
27-10-2024,230,BJP,Negative,Twitter,BJP is facing challenges in 230
15-10-2024,230,DMK,Neutral,Twitter,DMK is neutral in 230
25-02-2025,230,Congress,Neutral,YouTube,Congress is neutral in 230
08-02-2025,230,Congress,Negative,Twitter,Congress is facing challenges in 230
15-02-2025,230,TVK,Neutral,YouTube,TVK is neutral in 230
18-10-2024,230,BJP,Neutral,YouTube,BJP is neutral in 230
14-11-2024,230,DMK,Neutral,Twitter,DMK is neutral in 230
16-02-2025,230,ADMK,Neutral,YouTube,ADMK is neutral in 230
09-02-2025,230,BJP,Positive,YouTube,BJP is gaining in 230
09-02-2025,230,TVK,Positive,YouTube,TVK is gaining in 230
15-01-2025,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
06-10-2024,230,DMK,Neutral,YouTube,DMK is neutral in 230
04-02-2025,230,Congress,Positive,Twitter,Congress is gaining in 230
29-11-2024,230,Congress,Positive,YouTube,Congress is gaining in 230
13-12-2024,230,BJP,Neutral,YouTube,BJP is neutral in 230
18-01-2025,230,ADMK,Neutral,YouTube,ADMK is neutral in 230
21-10-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
24-01-2025,230,DMK,Neutral,Twitter,DMK is neutral in 230
22-11-2024,230,DMK,Negative,Twitter,DMK is facing challenges in 230
17-11-2024,230,Congress,Positive,Twitter,Congress is gaining in 230
07-12-2024,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
07-12-2024,230,TVK,Positive,Twitter,TVK is gaining in 230
12-10-2024,230,BJP,Negative,YouTube,BJP is facing challenges in 230
04-11-2024,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
09-01-2025,230,Congress,Neutral,YouTube,Congress is neutral in 230
24-10-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
24-12-2024,230,TVK,Neutral,Twitter,TVK is neutral in 230
08-02-2025,230,BJP,Negative,Twitter,BJP is facing challenges in 230
28-01-2025,230,TVK,Negative,YouTube,TVK is facing challenges in 230
19-02-2025,230,Congress,Positive,YouTube,Congress is gaining in 230
22-11-2024,230,BJP,Negative,Twitter,BJP is facing challenges in 230
16-02-2025,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
26-10-2024,230,BJP,Negative,Twitter,BJP is facing challenges in 230
19-01-2025,230,ADMK,Neutral,Twitter,ADMK is neutral in 230
21-01-2025,230,DMK,Negative,YouTube,DMK is facing challenges in 230
25-11-2024,230,Congress,Negative,Twitter,Congress is facing challenges in 230
22-01-2025,230,Congress,Positive,Twitter,Congress is gaining in 230
24-10-2024,230,BJP,Negative,Twitter,BJP is facing challenges in 230
31-12-2024,230,BJP,Positive,Twitter,BJP is gaining in 230
06-10-2024,230,Congress,Negative,YouTube,Congress is facing challenges in 230
09-01-2025,230,ADMK,Positive,YouTube,ADMK is gaining in 230
16-10-2024,230,Congress,Negative,Twitter,Congress is facing challenges in 230
17-10-2024,230,DMK,Neutral,YouTube,DMK is neutral in 230
19-02-2025,230,DMK,Negative,Twitter,DMK is facing challenges in 230
30-12-2024,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
19-11-2024,230,BJP,Neutral,YouTube,BJP is neutral in 230
08-12-2024,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
27-12-2024,230,DMK,Negative,Twitter,DMK is facing challenges in 230
12-01-2025,230,Congress,Negative,Twitter,Congress is facing challenges in 230
12-02-2025,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
21-11-2024,230,DMK,Negative,YouTube,DMK is facing challenges in 230
07-10-2024,230,DMK,Positive,Twitter,DMK is gaining in 230
08-02-2025,230,TVK,Negative,Twitter,TVK is facing challenges in 230
13-10-2024,230,ADMK,Positive,Twitter,ADMK is gaining in 230
25-02-2025,230,TVK,Positive,Twitter,TVK is gaining in 230
01-01-2025,230,Congress,Negative,YouTube,Congress is facing challenges in 230
14-01-2025,230,Congress,Neutral,Twitter,Congress is neutral in 230
04-02-2025,230,BJP,Neutral,Twitter,BJP is neutral in 230
25-10-2024,230,DMK,Neutral,YouTube,DMK is neutral in 230
02-11-2024,230,ADMK,Positive,YouTube,ADMK is gaining in 230
24-02-2025,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
10-01-2025,230,BJP,Neutral,YouTube,BJP is neutral in 230
17-10-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
17-02-2025,230,Congress,Neutral,Twitter,Congress is neutral in 230
01-01-2025,230,BJP,Positive,YouTube,BJP is gaining in 230
04-11-2024,230,DMK,Positive,Twitter,DMK is gaining in 230
28-01-2025,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
04-10-2024,230,DMK,Negative,YouTube,DMK is facing challenges in 230
26-02-2025,230,Congress,Negative,Twitter,Congress is facing challenges in 230
16-10-2024,230,Congress,Positive,Twitter,Congress is gaining in 230
11-11-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
07-02-2025,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
10-10-2024,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
25-12-2024,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
09-10-2024,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
28-01-2025,230,DMK,Negative,Twitter,DMK is facing challenges in 230
13-10-2024,230,DMK,Neutral,YouTube,DMK is neutral in 230
07-02-2025,230,Congress,Positive,YouTube,Congress is gaining in 230
06-01-2025,230,TVK,Positive,Twitter,TVK is gaining in 230
28-11-2024,230,Congress,Positive,YouTube,Congress is gaining in 230
08-10-2024,230,TVK,Negative,YouTube,TVK is facing challenges in 230
05-02-2025,230,BJP,Neutral,YouTube,BJP is neutral in 230
15-11-2024,230,Congress,Negative,YouTube,Congress is facing challenges in 230
26-10-2024,230,TVK,Neutral,YouTube,TVK is neutral in 230
23-11-2024,230,BJP,Negative,YouTube,BJP is facing challenges in 230
27-10-2024,230,ADMK,Positive,Twitter,ADMK is gaining in 230
15-01-2025,230,TVK,Positive,Twitter,TVK is gaining in 230
14-02-2025,230,BJP,Neutral,YouTube,BJP is neutral in 230
03-12-2024,230,DMK,Neutral,Twitter,DMK is neutral in 230
22-01-2025,230,DMK,Neutral,Twitter,DMK is neutral in 230
19-12-2024,230,Congress,Neutral,Twitter,Congress is neutral in 230
29-01-2025,230,BJP,Negative,YouTube,BJP is facing challenges in 230
11-10-2024,230,DMK,Negative,YouTube,DMK is facing challenges in 230
19-01-2025,230,BJP,Neutral,Twitter,BJP is neutral in 230
12-01-2025,230,TVK,Positive,Twitter,TVK is gaining in 230
27-12-2024,230,TVK,Negative,YouTube,TVK is facing challenges in 230
02-01-2025,230,ADMK,Positive,Twitter,ADMK is gaining in 230
13-10-2024,230,Congress,Neutral,Twitter,Congress is neutral in 230
18-12-2024,230,Congress,Negative,Twitter,Congress is facing challenges in 230
04-11-2024,230,Congress,Negative,Twitter,Congress is facing challenges in 230
05-01-2025,230,Congress,Negative,Twitter,Congress is facing challenges in 230
29-10-2024,230,DMK,Positive,Twitter,DMK is gaining in 230
03-10-2024,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
30-01-2025,230,Congress,Neutral,YouTube,Congress is neutral in 230
25-10-2024,230,BJP,Negative,YouTube,BJP is facing challenges in 230
17-11-2024,230,BJP,Negative,YouTube,BJP is facing challenges in 230
25-11-2024,230,DMK,Neutral,YouTube,DMK is neutral in 230
02-11-2024,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
25-10-2024,230,DMK,Positive,YouTube,DMK is gaining in 230
04-11-2024,230,Congress,Positive,Twitter,Congress is gaining in 230
26-11-2024,230,TVK,Positive,YouTube,TVK is gaining in 230
29-12-2024,230,ADMK,Negative,Twitter,ADMK is facing challenges in 230
13-10-2024,230,Congress,Negative,YouTube,Congress is facing challenges in 230
09-11-2024,230,DMK,Positive,YouTube,DMK is gaining in 230
11-01-2025,230,Congress,Negative,YouTube,Congress is facing challenges in 230
14-11-2024,230,DMK,Negative,YouTube,DMK is facing challenges in 230
06-12-2024,230,DMK,Negative,YouTube,DMK is facing challenges in 230
28-12-2024,230,BJP,Neutral,YouTube,BJP is neutral in 230
12-12-2024,230,ADMK,Positive,Twitter,ADMK is gaining in 230
26-02-2025,230,Congress,Negative,Twitter,Congress is facing challenges in 230
01-01-2025,230,BJP,Negative,Twitter,BJP is facing challenges in 230
28-11-2024,230,DMK,Negative,YouTube,DMK is facing challenges in 230
16-02-2025,230,DMK,Neutral,Twitter,DMK is neutral in 230
26-10-2024,230,DMK,Negative,YouTube,DMK is facing challenges in 230
10-10-2024,230,ADMK,Negative,YouTube,ADMK is facing challenges in 230
14-02-2025,231,Congress,Neutral,Twitter,Congress is neutral in 231
29-11-2024,231,BJP,Negative,Twitter,BJP is facing challenges in 231
07-02-2025,231,TVK,Positive,YouTube,TVK is gaining in 231
29-12-2024,231,ADMK,Positive,YouTube,ADMK is gaining in 231
22-10-2024,231,ADMK,Negative,Twitter,ADMK is facing challenges in 231
